0.000000	7	0.466667	1.000000	0.000000	1.000000	1.166667	
0.010000	6	0.400000	1.000000	0.000000	1.000000	1.166667	
0.020000	8	0.533333	1.000000	0.350000	1.000000	1.166667	
0.030000	9	0.250000	1.000000	0.000000	1.000000	1.000000	
0.040000	10	0.277778	2.000000	0.229630	1.000000	0.888889	
0.050000	11	0.305556	1.000000	0.227513	1.000000	1.000000	
0.060000	13	0.236364	2.000000	0.321212	1.000000	0.727273	
0.070000	16	0.290909	1.000000	0.309740	1.000000	0.909091	
0.080000	16	0.205128	2.000000	0.239011	1.000000	0.769231	
0.090000	18	0.197802	2.000000	0.260034	1.000000	0.714286	
0.100000	21	0.230769	1.000000	0.320635	1.000000	0.857143	
0.110000	25	0.208333	1.000000	0.179514	1.000000	0.687500	
0.120000	26	0.152047	2.000000	0.071053	1.000000	0.578947	
0.130000	24	0.140351	2.000000	0.028070	1.000000	0.368421	
0.140000	31	0.147619	2.000000	0.240212	1.000000	0.523810	
0.150000	29	0.114625	1.000000	0.131884	1.000000	0.347826	
0.160000	31	0.103333	3.000000	0.000000	1.000000	0.200000	
0.170000	30	0.073892	3.000000	0.028736	1.000000	0.103448	
0.180000	30	0.060484	5.000000	0.026042	1.000000	0.062500	
0.190000	31	0.058712	5.000000	0.000000	1.000000	0.060606	
0.200000	32	0.057041	4.000000	0.000000	1.000000	0.029412	
0.210000	31	0.062500	5.000000	0.052083	1.000000	0.031250	
0.220000	31	0.041835	9.000000	0.000000	1.000000	0.025641	
0.230000	32	0.060606	4.000000	0.050505	1.000000	0.030303	
0.240000	31	0.049206	5.000000	0.000000	1.000000	0.055556	
0.250000	31	0.049206	7.000000	0.000000	1.000000	0.027778	
0.260000	32	0.048048	7.000000	0.000000	1.000000	0.027027	
0.270000	32	0.048048	5.000000	0.000000	1.000000	0.027027	
0.280000	32	0.057041	3.000000	0.049020	1.000000	0.029412	
0.290000	31	0.055258	5.000000	0.000000	1.000000	0.029412	
0.300000	31	0.049206	6.000000	0.041667	1.000000	0.027778	
0.310000	32	0.064516	2.000000	0.000000	1.000000	0.031250	
0.320000	32	0.078818	3.000000	0.042529	1.000000	0.068966	
0.330000	32	0.068817	3.000000	0.065668	1.000000	0.032258	
0.340000	30	0.085470	1.000000	0.061728	1.000000	0.074074	
0.350000	30	0.073892	4.000000	0.014943	1.000000	0.034483	
0.360000	29	0.105072	2.000000	0.111210	1.000000	0.041667	
0.370000	30	0.108696	1.000000	0.065278	1.000000	0.041667	
0.380000	31	0.147619	1.000000	0.146032	1.000000	0.095238	
0.390000	31	0.147619	1.000000	0.193651	1.000000	0.047619	
0.400000	29	0.189542	1.000000	0.204321	1.000000	0.055556	
0.410000	29	0.241667	1.000000	0.346429	1.000000	0.062500	
0.420000	27	0.296703	1.000000	0.312245	1.000000	0.142857	
0.430000	27	0.296703	1.000000	0.338435	1.000000	0.071429	
0.440000	23	0.348485	1.000000	0.358333	1.000000	0.083333	
0.450000	24	0.436364	2.000000	0.493506	1.000000	0.181818	
0.460000	22	0.400000	1.000000	0.424242	1.000000	0.090909	
0.470000	22	0.488889	1.000000	0.400000	1.000000	0.200000	
0.480000	19	0.527778	1.000000	0.500000	1.000000	0.111111	
