   0.0000000e+00   4.4113490e+01   8.9560035e+01   4.4485953e+01   8.8056800e+01   3.9635843e+01   5.4488531e+01   7.5471849e+01   3.8948684e+01   3.4467376e+01   7.4202426e+01   7.0632853e+01   9.0388053e+01   8.9022469e+01   5.1961524e+01   6.6407831e+01   3.5128336e+01   5.6674509e+01   6.4280635e+01   7.4087786e+01   7.1951373e+01   8.1847419e+01   7.9661785e+01   8.5099941e+01   7.7839579e+01   7.9303215e+01   9.5315267e+01   7.8701970e+01   1.7029387e+01   5.4092514e+01   3.8379682e+01   3.4481879e+01   5.3833075e+01   5.7697487e+01   4.4586993e+01   5.4083269e+01   5.3272883e+01   5.6284989e+01   5.3103672e+01   4.3243496e+01   5.0099900e+01   7.3068461e+01   6.2498000e+01   8.7143559e+01   7.8574805e+01   8.0031244e+01   7.3688534e+01   1.0302427e+02   8.6290208e+01   1.1131936e+02   9.7216254e+01   1.0225947e+02   1.0745231e+02   9.5854056e+01   4.8641546e+01   8.3060219e+01   7.6197113e+01   9.7164809e+01   9.5084173e+01   9.1662424e+01   7.2924618e+01   4.7592016e+01   6.3796551e+01   9.1482238e+01   9.6109313e+01   9.4371606e+01   9.7267672e+01   8.9543285e+01   9.9924972e+01   9.8569772e+01   1.0933435e+02   1.2012077e+02   1.0673331e+02   8.4397868e+01   8.2758685e+01   9.2330927e+01   1.0280564e+02   1.0143964e+02   6.8000000e+01   5.4899909e+01   7.0099929e+01   8.2879430e+01   7.9050617e+01   6.8847658e+01   9.3669632e+01   1.0502381e+02   1.1078809e+02   1.1402193e+02   1.1770302e+02   1.1960769e+02
   4.4113490e+01   0.0000000e+00   6.0572271e+01   1.8466186e+01   6.0249482e+01   3.9610605e+01   4.1048752e+01   5.9143892e+01   5.6311633e+01   3.8131352e+01   5.8258046e+01   2.7658634e+01   5.6903427e+01   6.3757353e+01   5.1749396e+01   3.1874755e+01   4.2567594e+01   7.7704568e+01   7.4605630e+01   7.8873316e+01   6.9057946e+01   1.0989540e+02   1.1144505e+02   1.0928861e+02   1.1276968e+02   1.1476498e+02   1.2541531e+02   9.5603347e+01   5.9816386e+01   9.1869473e+01   8.0876449e+01   7.3246161e+01   9.4244363e+01   8.7823687e+01   6.9065186e+01   4.0435133e+01   4.9759421e+01   5.3833075e+01   6.1465438e+01   6.3529520e+01   7.3986486e+01   6.8212902e+01   8.8735562e+01   8.0721744e+01   9.6041657e+01   7.1686819e+01   4.0249223e+01   7.0894288e+01   5.5767374e+01   7.8012820e+01   7.6478755e+01   7.4330343e+01   8.0622578e+01   8.4746681e+01   4.1158231e+01   6.4660652e+01   3.4957116e+01   6.2120850e+01   6.7889617e+01   7.4202426e+01   3.9899875e+01   5.3376024e+01   8.1030858e+01   8.8481636e+01   9.1010988e+01   8.2280010e+01   1.1993748e+02   1.1573245e+02   1.1649464e+02   1.2248265e+02   1.2745195e+02   1.3397388e+02   1.0929776e+02   8.3886828e+01   1.0262066e+02   1.0081171e+02   1.0249390e+02   1.1350771e+02   9.1793246e+01   6.8644009e+01   5.2096065e+01   6.7889617e+01   6.7059675e+01   6.9180922e+01   8.8045443e+01   9.8478424e+01   9.0531762e+01   1.1146748e+02   9.8508883e+01   1.1469089e+02
   8.9560035e+01   6.0572271e+01   0.0000000e+00   5.5009090e+01   1.6093477e+01   5.7775427e+01   4.6173586e+01   2.8089144e+01   7.0583284e+01   9.0338253e+01   3.3120990e+01   4.5011110e+01   1.2845232e+01   1.6124516e+01   4.9608467e+01   3.3481338e+01   7.9151753e+01   9.7555113e+01   6.9000000e+01   6.3671030e+01   4.8020829e+01   1.2318279e+02   1.3382451e+02   1.1545129e+02   1.3675526e+02   1.3354400e+02   1.3166624e+02   8.8662280e+01   1.0172020e+02   1.3148764e+02   1.1711533e+02   1.0150862e+02   1.2351923e+02   1.1934823e+02   1.1508692e+02   4.2825226e+01   4.6957428e+01   5.0089919e+01   6.9749552e+01   7.4732857e+01   8.3312664e+01   4.4698994e+01   9.4419278e+01   4.5705579e+01   8.7183714e+01   1.0193135e+02   6.7830671e+01   3.5028560e+01   7.2297995e+01   4.9203659e+01   8.1670068e+01   7.2138755e+01   5.6648036e+01   9.0249653e+01   8.9459488e+01   4.2118879e+01   5.0547008e+01   2.4779024e+01   2.5806976e+01   6.9130312e+01   3.7907783e+01   8.7372765e+01   1.0164153e+02   8.1400245e+01   7.5272837e+01   6.3960926e+01   1.3097328e+02   1.3653205e+02   1.2093800e+02   1.4287407e+02   1.4156624e+02   1.3721516e+02   1.0090094e+02   1.1229426e+02   1.3665285e+02   1.2758527e+02   1.1889491e+02   1.3500000e+02   1.2363252e+02   1.1428473e+02   5.2335456e+01   6.2896741e+01   6.1611687e+01   7.5372409e+01   9.3085982e+01   1.0120771e+02   6.7000000e+01   1.1110356e+02   6.6370174e+01   1.0237676e+02
   4.4485953e+01   1.8466186e+01   5.5009090e+01   0.0000000e+00   5.0408333e+01   2.5768197e+01   2.4372115e+01   4.7106263e+01   4.6324939e+01   5.1565492e+01   5.6471232e+01   3.4496376e+01   5.5000000e+01   6.0975405e+01   4.2649736e+01   3.5735137e+01   5.1855568e+01   8.2188807e+01   7.0107061e+01   7.4148499e+01   6.2880840e+01   1.1133733e+02   1.1475626e+02   1.0956733e+02   1.1492606e+02   1.1413150e+02   1.2277622e+02   9.0691785e+01   6.0802960e+01   9.6628153e+01   8.0808415e+01   6.8014704e+01   9.3429118e+01   9.3733665e+01   7.9214898e+01   4.0570926e+01   4.4418464e+01   5.1019604e+01   6.2888790e+01   5.6471232e+01   6.4876807e+01   5.5928526e+01   8.0975305e+01   6.9634761e+01   8.7183714e+01   8.7783826e+01   5.6471232e+01   7.4330343e+01   7.1000000e+01   8.4113019e+01   8.9732937e+01   8.6637175e+01   8.7686943e+01   9.6679884e+01   5.7523908e+01   6.7498148e+01   4.6054316e+01   6.3671030e+01   6.8366658e+01   8.3839131e+01   4.7000000e+01   6.4822835e+01   8.7891979e+01   9.4392797e+01   9.4963150e+01   8.7068938e+01   1.2413702e+02   1.2152777e+02   1.2087183e+02   1.2947200e+02   1.3511847e+02   1.4016419e+02   1.1452074e+02   9.8650899e+01   1.1378049e+02   1.1378049e+02   1.1554220e+02   1.2474374e+02   1.0057336e+02   8.1884064e+01   5.9674115e+01   7.5986841e+01   7.3824116e+01   7.5703368e+01   9.8635694e+01   1.0945775e+02   9.7123632e+01   1.2121881e+02   1.0276673e+02   1.2177438e+02
   8.8056800e+01   6.0249482e+01   1.6093477e+01   5.0408333e+01   0.0000000e+00   5.2507143e+01   3.7986840e+01   2.2494444e+01   6.7505555e+01   9.3348808e+01   4.3566042e+01   4.7549974e+01   2.5337719e+01   3.1032242e+01   4.9132474e+01   4.0124806e+01   8.4083292e+01   1.0387493e+02   7.3116345e+01   6.9057946e+01   5.2810983e+01   1.2870509e+02   1.3894603e+02   1.2140016e+02   1.4071603e+02   1.3640015e+02   1.3512587e+02   9.2444578e+01   1.0121265e+02   1.3387307e+02   1.1700855e+02   9.9373035e+01   1.2424975e+02   1.2423768e+02   1.1892014e+02   4.9040799e+01   4.9979996e+01   5.5443665e+01   7.6170861e+01   7.4229374e+01   8.1080207e+01   4.1291646e+01   9.3680307e+01   4.4788392e+01   8.7281155e+01   1.1184364e+02   7.5723180e+01   5.0398412e+01   8.2897527e+01   6.4078078e+01   9.5189285e+01   8.5994186e+01   7.2429276e+01   1.0366292e+02   9.4509259e+01   5.5901699e+01   5.6780279e+01   3.8223030e+01   4.1821047e+01   8.3282652e+01   4.8145612e+01   9.4217833e+01   1.0934350e+02   9.4026592e+01   8.8187301e+01   7.8025637e+01   1.3897122e+02   1.4371500e+02   1.3031117e+02   1.5096357e+02   1.5136050e+02   1.4809119e+02   1.1325193e+02   1.2247857e+02   1.4423938e+02   1.3762631e+02   1.3103816e+02   1.4537538e+02   1.3023824e+02   1.1969127e+02   6.4031243e+01   7.6282370e+01   7.4370693e+01   8.5662127e+01   1.0606602e+02   1.1487384e+02   8.2788888e+01   1.2478381e+02   8.2060953e+01   1.1659331e+02
   3.9635843e+01   3.9610605e+01   5.7775427e+01   2.5768197e+01   5.2507143e+01   0.0000000e+00   1.6552945e+01   3.8196858e+01   2.2045407e+01   5.9891568e+01   5.1234754e+01   5.5299186e+01   6.2585941e+01   6.1040970e+01   2.3727621e+01   4.7675990e+01   5.1971146e+01   7.1407282e+01   5.1254268e+01   5.6621550e+01   4.7391982e+01   9.5099947e+01   1.0090094e+02   9.2222557e+01   9.9959992e+01   9.5906204e+01   1.0195097e+02   6.9663477e+01   5.2009614e+01   8.7937478e+01   6.7660920e+01   4.9416596e+01   7.7233413e+01   8.4675853e+01   7.9164386e+01   3.7121423e+01   3.0740852e+01   3.8820098e+01   5.1254268e+01   3.4073450e+01   4.0360872e+01   3.8052595e+01   5.6894639e+01   5.3338541e+01   6.3095166e+01   9.6239285e+01   7.3925639e+01   8.1663945e+01   8.6075548e+01   9.3525397e+01   9.8040808e+01   9.7416631e+01   9.3493315e+01   9.9934979e+01   6.8738636e+01   6.6241980e+01   6.5429351e+01   7.3006849e+01   7.0922493e+01   8.7252507e+01   5.8008620e+01   6.6075714e+01   8.0031244e+01   8.8780629e+01   8.8124911e+01   8.3839131e+01   1.1095044e+02   1.1044003e+02   1.0858177e+02   1.1974556e+02   1.2635268e+02   1.2994614e+02   1.0614613e+02   1.0340213e+02   1.1134631e+02   1.1421909e+02   1.1712387e+02   1.2180722e+02   9.4968416e+01   8.5819578e+01   6.2297672e+01   7.7188082e+01   7.2732386e+01   7.0562029e+01   9.8696505e+01   1.1000455e+02   9.8898938e+01   1.1902101e+02   1.0208330e+02   1.1740954e+02
   5.4488531e+01   4.1048752e+01   4.6173586e+01   2.4372115e+01   3.7986840e+01   1.6552945e+01   0.0000000e+00   2.7586229e+01   3.6138622e+01   6.9892775e+01   4.9203659e+01   4.8764741e+01   5.1855568e+01   5.3141321e+01   2.9000000e+01   4.2626283e+01   6.2936476e+01   8.4243694e+01   5.9304300e+01   6.1692788e+01   4.8928520e+01   1.0858177e+02   1.1564169e+02   1.0435037e+02   1.1526491e+02   1.1087831e+02   1.1476933e+02   7.8568442e+01   6.8022055e+01   1.0392786e+02   8.4190260e+01   6.5635357e+01   9.3493315e+01   9.9478641e+01   9.2784697e+01   3.9673669e+01   3.5397740e+01   4.4011362e+01   6.0901560e+01   4.7339202e+01   5.3075418e+01   3.4496376e+01   6.9014491e+01   4.8754487e+01   7.0943640e+01   1.0288829e+02   7.3708887e+01   7.4209164e+01   8.5667963e+01   8.6815897e+01   9.9589156e+01   9.6000000e+01   8.9849875e+01   1.0417773e+02   7.6544105e+01   6.4915329e+01   6.0621778e+01   6.3576726e+01   6.4015623e+01   8.8741197e+01   5.4230987e+01   7.6380626e+01   9.2059763e+01   9.3818974e+01   9.1553263e+01   8.5152804e+01   1.2326394e+02   1.2411688e+02   1.1912179e+02   1.3296992e+02   1.3801811e+02   1.3979986e+02   1.1232542e+02   1.1179445e+02   1.2431412e+02   1.2455521e+02   1.2485191e+02   1.3266876e+02   1.0863241e+02   9.7596107e+01   6.4085880e+01   7.9347337e+01   7.5630681e+01   7.7852424e+01   1.0431203e+02   1.1514773e+02   9.7370426e+01   1.2485191e+02   9.9624294e+01   1.2137957e+02
   7.5471849e+01   5.9143892e+01   2.8089144e+01   4.7106263e+01   2.2494444e+01   3.8196858e+01   2.7586229e+01   0.0000000e+00   4.8135226e+01   8.6740994e+01   3.4899856e+01   5.6115952e+01   3.8910153e+01   3.3778692e+01   2.9597297e+01   4.3566042e+01   7.3986486e+01   8.8249646e+01   5.3404120e+01   5.0289164e+01   3.4539832e+01   1.0995908e+02   1.2103718e+02   1.0242070e+02   1.2209423e+02   1.1627984e+02   1.1410960e+02   7.1791365e+01   8.6452299e+01   1.1824551e+02   9.9764723e+01   8.0628779e+01   1.0530907e+02   1.0881636e+02   1.0794443e+02   3.8948684e+01   3.3075671e+01   3.9597980e+01   6.0695963e+01   5.3944416e+01   5.9715995e+01   1.9052559e+01   7.1679844e+01   2.6419690e+01   6.5099923e+01   1.0868763e+02   8.0037491e+01   5.9916609e+01   8.7669835e+01   7.4242845e+01   9.6140522e+01   9.0824005e+01   7.7006493e+01   1.0009995e+02   9.0410177e+01   5.1874850e+01   6.5222696e+01   5.1234754e+01   4.6658333e+01   8.1400245e+01   5.2057660e+01   8.5094065e+01   9.5446320e+01   8.4669948e+01   7.8924014e+01   7.2180329e+01   1.2226610e+02   1.2756959e+02   1.1482596e+02   1.3572030e+02   1.3741179e+02   1.3433168e+02   1.0213716e+02   1.1676900e+02   1.3266876e+02   1.2892246e+02   1.2461541e+02   1.3482581e+02   1.1682466e+02   1.1123848e+02   5.9883220e+01   7.2145686e+01   6.8183576e+01   7.4859869e+01   9.9869916e+01   1.0957189e+02   8.3150466e+01   1.1774973e+02   8.1865744e+01   1.0955364e+02
   3.8948684e+01   5.6311633e+01   7.0583284e+01   4.6324939e+01   6.7505555e+01   2.2045407e+01   3.6138622e+01   4.8135226e+01   0.0000000e+00   6.4660652e+01   5.4854352e+01   7.3552702e+01   7.6635501e+01   6.9842681e+01   2.2561028e+01   6.2249498e+01   5.1565492e+01   5.8830264e+01   3.7376463e+01   4.5716518e+01   4.2591079e+01   7.6772391e+01   8.3779472e+01   7.3830888e+01   8.1987804e+01   7.5815566e+01   8.0808415e+01   5.1720402e+01   4.4147480e+01   7.5808971e+01   5.3609701e+01   3.2588341e+01   5.9506302e+01   7.2041655e+01   7.4839829e+01   4.2473521e+01   3.0248967e+01   3.5846896e+01   4.2343831e+01   1.3964240e+01   1.8574175e+01   3.8600518e+01   3.5114100e+01   5.2258970e+01   4.4665423e+01   9.8792712e+01   8.6319175e+01   9.2157474e+01   9.6524608e+01   1.0400481e+02   1.0284940e+02   1.0534705e+02   1.0009495e+02   1.0002500e+02   7.4839829e+01   6.9555733e+01   8.1516869e+01   8.6301796e+01   7.9385137e+01   8.9760793e+01   7.0221080e+01   6.4606501e+01   6.9519781e+01   8.3270643e+01   8.2897527e+01   8.2613558e+01   9.4921020e+01   9.5399162e+01   9.4170059e+01   1.0560777e+02   1.1336225e+02   1.1676472e+02   9.7144222e+01   1.0232302e+02   1.0309219e+02   1.0881176e+02   1.1353414e+02   1.1346806e+02   8.4787971e+01   8.4303025e+01   6.6490601e+01   7.8727378e+01   7.2814834e+01   6.5490458e+01   9.6015624e+01   1.0735455e+02   1.0156279e+02   1.1381564e+02   1.0374488e+02   1.1196875e+02
   3.4467376e+01   3.8131352e+01   9.0338253e+01   5.1565492e+01   9.3348808e+01   5.9891568e+01   6.9892775e+01   8.6740994e+01   6.4660652e+01   0.0000000e+00   7.4739548e+01   6.0207973e+01   8.6406019e+01   8.7732548e+01   6.7349833e+01   5.9042358e+01   2.3790754e+01   5.8034472e+01   7.7356319e+01   8.4882272e+01   8.2006097e+01   9.0482043e+01   8.6151030e+01   9.4308006e+01   8.8017044e+01   9.5042096e+01   1.1164676e+02   9.4180678e+01   4.1593269e+01   6.1400326e+01   6.0241182e+01   6.4876807e+01   7.4148499e+01   5.8830264e+01   3.2619013e+01   5.4671748e+01   6.3134777e+01   6.3150613e+01   5.7061371e+01   6.6045439e+01   7.6876525e+01   8.9370018e+01   8.7418533e+01   1.0141992e+02   1.0020978e+02   4.9608467e+01   4.8518038e+01   9.2249661e+01   5.9849812e+01   9.6353516e+01   7.2574100e+01   7.8924014e+01   9.1989130e+01   7.4188948e+01   1.4899665e+01   7.6439519e+01   5.9648973e+01   8.8729928e+01   8.9246848e+01   7.3932401e+01   6.0811183e+01   2.8653098e+01   5.8429445e+01   8.2346828e+01   8.9693924e+01   8.5240836e+01   9.8147847e+01   8.8600225e+01   9.8432718e+01   9.4276190e+01   1.0177426e+02   1.1405700e+02   9.9619275e+01   5.7436922e+01   6.8066144e+01   7.1028164e+01   8.0031244e+01   8.4888161e+01   5.9899917e+01   3.1272991e+01   5.7706152e+01   6.8593002e+01   6.7623960e+01   6.0332412e+01   7.5272837e+01   8.5498538e+01   9.6695398e+01   9.7349885e+01   1.0707941e+02   1.0719142e+02
