0.000000	1.011409
0.010000	1.011905
0.020000	1.013393
0.030000	1.016865
0.040000	1.018353
0.050000	1.024802
0.060000	1.028274
0.070000	1.035218
0.080000	1.038194
0.090000	1.045139
0.100000	1.051587
0.110000	1.062500
0.120000	1.078869
0.130000	1.095734
0.140000	1.115079
0.150000	1.133929
0.160000	1.159722
0.170000	1.190972
0.180000	1.221230
0.190000	1.248512
0.200000	1.281250
0.210000	1.315972
0.220000	1.350694
0.230000	1.385913
0.240000	1.435020
0.250000	1.472718
0.260000	1.507937
0.270000	1.544147
0.280000	1.581845
0.290000	1.612103
0.300000	1.643849
0.310000	1.677083
0.320000	1.703373
0.330000	1.728175
0.340000	1.768353
0.350000	1.813988
0.360000	1.884921
0.370000	1.976190
0.380000	2.022817
0.390000	2.138889
0.400000	2.243056
0.410000	2.326885
0.420000	2.461310
0.430000	2.589350
0.440000	2.712750
0.450000	3.036706
0.460000	3.135177
0.470000	3.365591
0.480000	3.591803
0.490000	3.670901
0.500000	4.204261
0.510000	2.523810
0.520000	4.797533
0.530000	3.940476
0.540000	2.554209
0.550000	2.146527
0.560000	2.424561
0.570000	1.877317
0.580000	1.602721
0.590000	1.436905
0.600000	1.215385
0.610000	1.342857
0.620000	1.200000
0.630000	1.060606
0.640000	1.074074
0.650000	1.142857
0.660000	1.047619
0.670000	1.047619
0.680000	1.250000
0.690000	1.166667
0.700000	1.000000
0.710000	1.000000
0.720000	1.000000
0.730000	0.
0.740000	0.
0.750000	0.
0.760000	0.
0.770000	0.
0.780000	0.
0.790000	0.
0.800000	0.
0.810000	0.
0.820000	0.
0.830000	0.
0.840000	0.
0.850000	0.
0.860000	0.
0.870000	0.
0.880000	0.
0.890000	0.
0.900000	0.
0.910000	0.
0.920000	0.
0.930000	0.
0.940000	0.
0.950000	0.
0.960000	0.
0.970000	0.
0.980000	0.
0.990000	0.
1.000000	0.
