0.000000	1.600000
0.010000	1.533333
0.020000	1.866667
0.030000	2.111111
0.040000	1.523810
0.050000	1.861111
0.060000	2.018182
0.070000	1.844444
0.080000	1.948718
0.090000	1.446970
0.100000	1.879121
0.110000	1.626374
0.120000	2.450292
0.130000	1.764706
0.140000	3.128571
0.150000	1.769048
0.160000	3.060000
0.170000	2.112554
0.180000	2.428300
0.190000	1.866410
0.200000	1.998947
0.210000	2.214286
0.220000	1.610462
0.230000	1.832281
0.240000	2.072095
0.250000	1.498974
0.260000	1.700585
0.270000	2.194462
0.280000	2.415278
0.290000	2.215129
0.300000	2.235450
0.310000	3.085057
0.320000	4.108374
0.330000	3.108466
0.340000	4.236467
0.350000	2.299145
0.360000	2.168831
0.370000	1.854978
0.380000	3.361905
0.390000	1.891813
0.400000	2.535948
0.410000	2.366667
0.420000	1.989011
0.430000	2.219780
0.440000	1.878788
0.450000	1.854545
0.460000	1.690909
0.470000	1.638889
0.480000	1.805556
0.490000	1.190476
0.500000	1.464286
0.510000	1.266667
0.520000	1.714286
0.530000	1.000000
0.540000	1.300000
0.550000	1.300000
0.560000	1.600000
0.570000	1.166667
0.580000	1.000000
0.590000	1.333333
0.600000	1.333333
0.610000	1.333333
0.620000	1.333333
0.630000	1.333333
0.640000	1.000000
0.650000	1.000000
0.660000	1.000000
0.670000	1.000000
0.680000	1.000000
0.690000	1.000000
0.700000	1.000000
0.710000	1.000000
0.720000	1.000000
0.730000	0.
0.740000	0.
0.750000	0.
0.760000	0.
0.770000	0.
0.780000	0.
0.790000	0.
0.800000	0.
0.810000	0.
0.820000	0.
0.830000	0.
0.840000	0.
0.850000	0.
0.860000	0.
0.870000	0.
0.880000	0.
0.890000	0.
0.900000	0.
0.910000	0.
0.920000	0.
0.930000	0.
0.940000	0.
0.950000	0.
0.960000	0.
0.970000	0.
0.980000	0.
0.990000	0.
1.000000	0.
