0.000000	3956	0.987765	0.987842	87.911111	1.000000	1.012235
0.010000	2694	0.672659	0.716282	59.866667	1.000000	1.327341
0.020000	2512	0.627216	0.673499	55.822222	1.000000	1.372784
0.030000	2383	0.595006	0.653884	52.955556	1.000000	1.404994
0.040000	2122	0.529838	0.598466	47.155556	1.000000	1.470162
0.050000	1892	0.472409	0.542165	42.044444	1.000000	1.527591
0.060000	1834	0.457928	0.540174	40.755556	1.000000	1.542072
0.070000	1699	0.424220	0.499158	37.755556	1.000000	1.575780
0.080000	1626	0.405993	0.483733	36.133333	1.000000	1.594257
0.090000	1449	0.361798	0.442179	32.200000	1.000000	1.638452
0.100000	1463	0.365293	0.455928	32.511111	1.000000	1.635705
0.110000	1481	0.369788	0.431361	32.911111	1.000000	1.631211
0.120000	1343	0.335331	0.416281	29.844444	1.000000	1.667416
0.130000	1288	0.321598	0.400305	28.622222	1.000000	1.681648
0.140000	1294	0.323096	0.407280	28.755556	1.000000	1.680150
0.150000	1199	0.299376	0.368702	26.644444	1.000000	1.704869
0.160000	1164	0.290637	0.371741	25.866667	1.000000	1.713608
0.170000	1126	0.281149	0.361870	25.022222	1.000000	1.724345
0.180000	1154	0.288140	0.350591	25.644444	1.000000	1.714856
0.190000	1093	0.272909	0.335491	24.288889	1.000000	1.736829
0.200000	1145	0.285893	0.350876	25.444444	1.000000	1.718352
0.210000	1083	0.270412	0.342427	24.066667	1.000000	1.736080
0.220000	1064	0.265668	0.342977	23.644444	1.000000	1.745568
0.230000	1074	0.268165	0.352676	23.866667	1.000000	1.742322
0.240000	993	0.247940	0.327140	22.066667	1.000000	1.768539
0.250000	1018	0.254182	0.307983	22.622222	1.000000	1.760300
0.260000	994	0.248190	0.314831	22.088889	1.000000	1.777029
0.270000	987	0.246442	0.308365	21.933333	1.000000	1.781024
0.280000	964	0.240699	0.316534	21.422222	1.000000	1.780275
0.290000	933	0.232959	0.294642	20.733333	1.000000	1.791261
0.300000	901	0.224969	0.284245	20.022222	1.000000	1.801998
0.310000	900	0.224719	0.288600	20.000000	1.000000	1.825968
0.320000	913	0.227965	0.299211	20.288889	1.000000	1.809238
0.330000	889	0.221973	0.301364	19.755556	1.000000	1.818477
0.340000	865	0.215980	0.285279	19.222222	2.000000	1.816139
0.350000	855	0.213483	0.275934	19.000000	1.000000	1.848439
0.360000	868	0.216729	0.267401	19.288889	1.000000	1.822222
0.370000	812	0.202747	0.257837	18.044444	1.000000	1.847441
0.380000	889	0.221973	0.300501	19.755556	1.000000	1.814732
0.390000	865	0.215980	0.296431	19.222222	1.000000	1.855181
0.400000	829	0.206991	0.277816	18.422222	1.000000	1.846692
0.410000	822	0.205243	0.281527	18.266667	1.000000	1.852934
0.420000	844	0.210737	0.291751	18.755556	1.000000	1.837453
0.430000	835	0.208489	0.276259	18.555556	1.000000	1.843196
0.440000	819	0.204494	0.275142	18.200000	1.000000	1.850687
0.450000	766	0.191261	0.262842	17.022222	2.000000	1.865424
0.460000	797	0.199001	0.265506	17.711111	1.000000	1.854682
0.470000	764	0.190762	0.257282	16.977778	2.000000	1.861849
0.480000	733	0.183021	0.228977	16.288889	2.000000	1.885342
0.490000	755	0.188514	0.240683	16.777778	1.000000	1.902622
0.500000	729	0.182022	0.225051	16.200000	1.000000	1.924844
0.510000	697	0.174032	0.234715	15.488889	1.000000	1.960300
0.520000	721	0.180025	0.248614	16.022222	2.000000	1.914964
0.530000	723	0.180524	0.240287	16.066667	1.000000	1.912609
0.540000	717	0.179026	0.234777	15.933333	1.000000	1.922846
0.550000	669	0.167041	0.218465	14.866667	2.000000	1.943054
0.560000	696	0.173783	0.225590	15.466667	2.000000	1.924413
0.570000	699	0.174532	0.239443	15.533333	2.000000	1.909346
0.580000	648	0.161798	0.236278	14.400000	2.000000	1.965781
0.590000	653	0.163046	0.204326	14.511111	2.000000	1.963228
0.600000	607	0.151561	0.199511	13.488889	3.000000	1.975967
0.610000	621	0.155056	0.205550	13.800000	1.000000	2.013483
0.620000	615	0.153558	0.229561	13.666667	2.000000	2.003575
0.630000	628	0.156804	0.222568	13.955556	1.000000	1.991760
0.640000	612	0.152809	0.231372	13.600000	2.000000	2.015577
0.650000	603	0.150562	0.212752	13.400000	1.000000	2.006991
0.660000	559	0.139576	0.189219	12.422222	3.000000	2.027952
0.670000	591	0.147566	0.187884	13.133333	1.000000	2.031461
0.680000	559	0.139576	0.178922	12.422222	2.000000	2.043412
0.690000	521	0.130087	0.166276	11.577778	2.000000	2.098570
0.700000	555	0.138577	0.199986	12.333333	1.000000	2.071411
0.710000	556	0.138826	0.182948	12.355556	3.000000	2.058777
0.720000	538	0.134332	0.183480	11.955556	2.000000	2.083504
0.730000	497	0.124095	0.171607	11.044444	1.000000	2.160549
0.740000	500	0.124844	0.151954	11.111111	1.000000	2.151810
0.750000	467	0.116604	0.142378	10.377778	2.000000	2.179775
0.760000	496	0.123845	0.175852	11.022222	3.000000	2.099530
0.770000	437	0.109114	0.150858	9.711111	2.000000	2.220889
0.780000	460	0.114856	0.142479	10.222222	2.000000	2.213994
0.790000	414	0.103371	0.129778	9.200000	1.000000	2.302622
0.800000	428	0.106866	0.158436	9.511111	2.000000	2.246170
0.810000	395	0.098627	0.128243	8.777778	2.000000	2.307457
0.820000	425	0.106117	0.141169	9.444444	4.000000	2.230954
0.830000	410	0.102372	0.151432	9.111111	3.000000	2.283960
0.840000	379	0.094632	0.134268	8.422222	4.000000	2.328254
0.850000	373	0.093134	0.128960	8.288889	6.000000	2.300560
0.860000	342	0.085393	0.130234	7.600000	5.000000	2.386594
0.870000	336	0.083895	0.112572	7.466667	7.000000	2.350258
0.880000	326	0.081398	0.104274	7.244444	6.000000	2.430252
0.890000	264	0.065918	0.106574	5.866667	8.000000	2.542756
0.900000	245	0.061174	0.109890	5.444444	9.000000	2.635652
0.910000	243	0.060674	0.081608	5.400000	8.000000	2.689979
0.920000	198	0.049438	0.062685	4.400000	11.000000	2.840823
0.930000	164	0.040949	0.036524	3.644444	14.000000	3.067327
0.940000	117	0.029213	0.026614	2.600000	21.000000	3.633954
0.950000	87	0.021723	0.016296	1.933333	27.000000	2.788295
0.960000	70	0.017478	0.022434	1.555556	40.000000	2.367347
0.970000	20	0.004994	0.009259	0.444444	71.000000	1.865385
0.980000	3	0.000749	0.000000	0.066667	87.000000	1.166667
0.990000	0	0.000000	0.000000	0.000000	90.000000	0.
