0.250000	0.983596
0.260000	0.981150
0.270000	0.979200
0.280000	0.976103
0.290000	0.973788
0.300000	0.970224
0.310000	0.967186
0.320000	0.964202
0.330000	0.959838
0.340000	0.955936
0.350000	0.949375
0.360000	0.943338
0.370000	0.936230
0.380000	0.929105
0.390000	0.920261
0.400000	0.910405
0.410000	0.900845
0.420000	0.891750
0.430000	0.878914
0.440000	0.870106
0.450000	0.859230
0.460000	0.847670
0.470000	0.834458
0.480000	0.821432
0.490000	0.804284
0.500000	0.795852
0.510000	0.777402
0.520000	0.759019
0.530000	0.745071
0.540000	0.722922
0.550000	0.709303
0.560000	0.696327
0.570000	0.681813
0.580000	0.671830
0.590000	0.658283
0.600000	0.637405
0.610000	0.625769
0.620000	0.607615
0.630000	0.598691
0.640000	0.580336
0.650000	0.577649
0.660000	0.556390
0.670000	0.549260
0.680000	0.532040
0.690000	0.535742
0.700000	0.527657
0.710000	0.528205
0.720000	0.514005
0.730000	0.456507
0.740000	0.438071
0.750000	0.382621
0.760000	0.343062
0.770000	0.316325
0.780000	0.311995
0.790000	0.258085
0.800000	0.221609
0.810000	0.204140
0.820000	0.159418
0.830000	0.138889
0.840000	0.127778
0.850000	0.103333
0.860000	0.086667
0.870000	0.077778
0.880000	0.055556
0.890000	0.044444
0.900000	0.027778
0.910000	0.027778
0.920000	0.011111
0.930000	0.011111
0.940000	0.000000
0.950000	0.000000
0.960000	0.000000
0.970000	0.000000
0.980000	0.000000
0.990000	0.000000
1.000000	0.000000
