0.000000	0.987842	0.987231	0.987833	0.987226
0.010000	0.716282	0.670102	0.714642	0.670041
0.020000	0.673499	0.615038	0.672110	0.614696
0.030000	0.653884	0.590846	0.649984	0.590652
0.040000	0.598466	0.533380	0.595858	0.532960
0.050000	0.542165	0.473366	0.539866	0.472750
0.060000	0.540174	0.463689	0.536125	0.463440
0.070000	0.499158	0.426516	0.498680	0.426419
0.080000	0.483733	0.424603	0.481386	0.424147
0.090000	0.442179	0.358091	0.439865	0.358152
0.100000	0.455928	0.368141	0.448788	0.367709
0.110000	0.431361	0.375505	0.436604	0.377041
0.120000	0.416281	0.339893	0.409352	0.339107
0.130000	0.400305	0.328042	0.395760	0.325611
0.140000	0.407280	0.328432	0.392912	0.329161
0.150000	0.368702	0.314129	0.364236	0.313387
0.160000	0.371741	0.287746	0.356931	0.287587
0.170000	0.361870	0.277005	0.350550	0.276200
0.180000	0.350591	0.287106	0.343445	0.286034
0.190000	0.335491	0.269718	0.340568	0.269250
0.200000	0.350876	0.287632	0.346534	0.286237
0.210000	0.342427	0.278835	0.333611	0.278608
0.220000	0.342977	0.255500	0.335643	0.252401
0.230000	0.352676	0.259735	0.340465	0.260661
0.240000	0.327140	0.246064	0.318472	0.245697
0.250000	0.307983	0.254190	0.303642	0.252622
0.260000	0.314831	0.246642	0.312221	0.246946
0.270000	0.308365	0.236651	0.311701	0.238488
0.280000	0.316534	0.240933	0.304236	0.241245
0.290000	0.294642	0.214730	0.295939	0.213480
0.300000	0.284245	0.228773	0.280602	0.226983
0.310000	0.288600	0.220444	0.293556	0.220804
0.320000	0.299211	0.235690	0.305170	0.233760
0.330000	0.301364	0.222523	0.298950	0.222003
0.340000	0.285279	0.219803	0.281918	0.220578
0.350000	0.275934	0.206204	0.279689	0.206463
0.360000	0.267401	0.215042	0.271858	0.212398
0.370000	0.257837	0.208699	0.257327	0.208020
0.380000	0.300501	0.222200	0.283967	0.218489
0.390000	0.296431	0.216482	0.294886	0.212705
0.400000	0.277816	0.198060	0.271846	0.197489
0.410000	0.281527	0.206083	0.275158	0.205517
0.420000	0.291751	0.217749	0.279318	0.217168
0.430000	0.276259	0.198672	0.280691	0.202068
0.440000	0.275142	0.218175	0.261241	0.217120
0.450000	0.262842	0.190216	0.261552	0.191936
0.460000	0.265506	0.208453	0.249331	0.206240
0.470000	0.257282	0.202836	0.245789	0.198602
0.480000	0.228977	0.189983	0.235392	0.191790
0.490000	0.240683	0.178175	0.241008	0.178381
0.500000	0.225051	0.185699	0.233798	0.185802
0.510000	0.234715	0.170502	0.232355	0.169078
0.520000	0.248614	0.188624	0.241440	0.189253
0.530000	0.240287	0.175960	0.235831	0.178405
0.540000	0.234777	0.186086	0.237988	0.188710
0.550000	0.218465	0.174511	0.223783	0.174178
0.560000	0.225590	0.177561	0.231634	0.176251
0.570000	0.239443	0.193259	0.237740	0.191463
0.580000	0.236278	0.163509	0.226886	0.163205
0.590000	0.204326	0.161762	0.210785	0.165538
0.600000	0.199511	0.142098	0.207670	0.143431
0.610000	0.205550	0.150322	0.210708	0.152405
0.620000	0.229561	0.134175	0.226069	0.134705
0.630000	0.222568	0.153712	0.219167	0.150074
0.640000	0.231372	0.143438	0.216610	0.142670
0.650000	0.212752	0.157766	0.197054	0.152198
0.660000	0.189219	0.133059	0.198974	0.131755
0.670000	0.187884	0.137122	0.195404	0.138992
0.680000	0.178922	0.143841	0.188936	0.140273
0.690000	0.166276	0.142371	0.172138	0.138545
0.700000	0.199986	0.139319	0.187899	0.135676
0.710000	0.182948	0.146311	0.197097	0.146858
0.720000	0.183480	0.146892	0.189305	0.145337
0.730000	0.171607	0.108519	0.176251	0.112195
0.740000	0.151954	0.133468	0.156692	0.129380
0.750000	0.142378	0.122976	0.149973	0.119227
0.760000	0.175852	0.114945	0.181263	0.113240
0.770000	0.150858	0.124608	0.147560	0.118798
0.780000	0.142479	0.122923	0.158392	0.123602
0.790000	0.129778	0.121528	0.142091	0.120525
0.800000	0.158436	0.090762	0.153814	0.089394
0.810000	0.128243	0.112808	0.130928	0.110327
0.820000	0.141169	0.105416	0.144205	0.108512
0.830000	0.151432	0.097524	0.169849	0.099567
0.840000	0.134268	0.092022	0.147666	0.097473
0.850000	0.128960	0.096261	0.139607	0.091393
0.860000	0.130234	0.083318	0.148079	0.082774
0.870000	0.112572	0.107230	0.118956	0.107258
0.880000	0.104274	0.064933	0.120968	0.064531
0.890000	0.106574	0.049684	0.106928	0.064209
0.900000	0.109890	0.074724	0.099159	0.070295
0.910000	0.081608	0.060062	0.118634	0.063649
0.920000	0.062685	0.042637	0.077540	0.052764
0.930000	0.036524	0.026975	0.053846	0.027422
0.940000	0.026614	0.014815	0.048518	0.011858
0.950000	0.016296	0.000000	0.040541	0.000000
0.960000	0.022434	0.000000	0.086538	0.000000
0.970000	0.009259	0.000000	0.130435	0.000000
0.980000	0.000000	0.000000	0.000000	0.000000
0.990000	0.000000	0.000000	0.000000	0.000000
