0.080000	0.999512
0.090000	0.999049
0.100000	0.998811
0.110000	0.998226
0.120000	0.997755
0.130000	0.997203
0.140000	0.996635
0.150000	0.996397
0.160000	0.995763
0.170000	0.995127
0.180000	0.993611
0.190000	0.992613
0.200000	0.991482
0.210000	0.990369
0.220000	0.989457
0.230000	0.987875
0.240000	0.986709
0.250000	0.984401
0.260000	0.982074
0.270000	0.980353
0.280000	0.977583
0.290000	0.975545
0.300000	0.972450
0.310000	0.969732
0.320000	0.967223
0.330000	0.963485
0.340000	0.960250
0.350000	0.954584
0.360000	0.950101
0.370000	0.944757
0.380000	0.939613
0.390000	0.932733
0.400000	0.925499
0.410000	0.918774
0.420000	0.910603
0.430000	0.901865
0.440000	0.894730
0.450000	0.886696
0.460000	0.877830
0.470000	0.868849
0.480000	0.865664
0.490000	0.857698
0.500000	0.853119
0.510000	0.845607
0.520000	0.838481
0.530000	0.834153
0.540000	0.825712
0.550000	0.818514
0.560000	0.815124
0.570000	0.805051
0.580000	0.804619
0.590000	0.793838
0.600000	0.786035
0.610000	0.780497
0.620000	0.776801
0.630000	0.774537
0.640000	0.770276
0.650000	0.758507
0.660000	0.743861
0.670000	0.734054
0.680000	0.732983
0.690000	0.713099
0.700000	0.712234
0.710000	0.671696
0.720000	0.662379
0.730000	0.611627
0.740000	0.580678
0.750000	0.521094
0.760000	0.465701
0.770000	0.418177
0.780000	0.399766
0.790000	0.365079
0.800000	0.304519
0.810000	0.275736
0.820000	0.232183
0.830000	0.202037
0.840000	0.182037
0.850000	0.143333
0.860000	0.115556
0.870000	0.092593
0.880000	0.066667
0.890000	0.055556
0.900000	0.046296
0.910000	0.027778
0.920000	0.011111
0.930000	0.011111
0.940000	0.000000
