1	0.250000	0	0.
2	0.250000	0	0.
3	0.250000	0	0.
4	0.250000	0	0.
5	0.250000	0	0.
6	0.250000	0	0.
7	0.250000	0	0.
8	0.250000	0	0.
9	0.250000	0	0.
10	0.250000	0	0.
11	0.250000	0	0.
12	0.250000	0	0.
13	0.250000	0	0.
14	0.250000	0	0.
15	0.250000	0	0.
16	0.250000	0	0.
17	0.250000	0	0.
18	0.250000	0	0.
19	0.250000	0	0.
20	0.250000	0	0.
21	0.250000	0	0.
22	0.250000	0	0.
23	0.250000	0	0.
24	0.250000	0	0.
25	0.250000	0	0.
26	0.250000	0	0.
27	0.250000	0	0.
28	0.250000	0	0.
29	0.250000	0	0.
30	0.250000	0	0.
31	0.250000	0	0.
32	0.250000	0	0.
33	0.250000	0	0.
34	0.250000	0	0.
35	0.250000	0	0.
36	0.250000	0	0.
37	0.250000	0	0.
38	0.250000	0	0.
39	0.250000	0	0.
40	0.250000	0	0.
41	0.250000	0	0.
42	0.250000	0	0.
43	0.250000	0	0.
44	0.250000	0	0.
45	0.250000	0	0.
46	0.250000	0	0.
47	0.250000	0	0.
48	0.250000	0	0.
49	0.250000	0	0.
50	0.250000	0	0.
51	0.250000	0	0.
52	0.250000	0	0.
53	0.250000	0	0.
54	0.250000	0	0.
55	0.250000	0	0.
56	0.250000	0	0.
57	0.250000	0	0.
58	0.250000	1	0.011111
59	0.250000	0	0.
60	0.250000	0	0.
61	0.250000	0	0.
62	0.250000	0	0.
63	0.250000	0	0.
64	0.250000	0	0.
65	0.250000	0	0.
66	0.250000	0	0.
67	0.250000	0	0.
68	0.250000	0	0.
69	0.250000	0	0.
70	0.250000	0	0.
71	0.250000	0	0.
72	0.250000	0	0.
73	0.250000	0	0.
74	0.250000	1	0.011111
75	0.250000	3	0.033333
76	0.250000	2	0.022222
77	0.250000	2	0.022222
78	0.250000	2	0.022222
79	0.250000	4	0.044444
80	0.250000	3	0.033333
81	0.250000	3	0.033333
82	0.250000	2	0.022222
83	0.250000	2	0.022222
84	0.250000	1	0.011111
85	0.250000	0	0.
86	0.250000	1	0.011111
87	0.250000	9	0.100000
88	0.250000	15	0.166667
89	0.250000	39	0.433333
90	0.250000	0	0.
1	0.260000	0	0.
2	0.260000	0	0.
3	0.260000	0	0.
4	0.260000	0	0.
5	0.260000	0	0.
6	0.260000	0	0.
7	0.260000	0	0.
8	0.260000	0	0.
9	0.260000	0	0.
10	0.260000	0	0.
11	0.260000	0	0.
12	0.260000	0	0.
13	0.260000	0	0.
14	0.260000	0	0.
15	0.260000	0	0.
16	0.260000	0	0.
17	0.260000	0	0.
18	0.260000	0	0.
19	0.260000	0	0.
20	0.260000	0	0.
21	0.260000	0	0.
22	0.260000	0	0.
23	0.260000	0	0.
