0.000000	0.993883
0.010000	0.836330
0.020000	0.813608
0.030000	0.797503
0.040000	0.764919
0.050000	0.736205
0.060000	0.728964
0.070000	0.712110
0.080000	0.702955
0.090000	0.680857
0.100000	0.682480
0.110000	0.684727
0.120000	0.667208
0.130000	0.660258
0.140000	0.661007
0.150000	0.648980
0.160000	0.644611
0.170000	0.639659
0.180000	0.643571
0.190000	0.634831
0.200000	0.642239
0.210000	0.634124
0.220000	0.630961
0.230000	0.632335
0.240000	0.621223
0.250000	0.624677
0.260000	0.619892
0.270000	0.618643
0.280000	0.616854
0.290000	0.612443
0.300000	0.607990
0.310000	0.603974
0.320000	0.607782
0.330000	0.604245
0.340000	0.590845
0.350000	0.596463
0.360000	0.601873
0.370000	0.593009
0.380000	0.604869
0.390000	0.596983
0.400000	0.594548
0.410000	0.592926
0.420000	0.597337
0.430000	0.595672
0.440000	0.593050
0.450000	0.574573
0.460000	0.590553
0.470000	0.574990
0.480000	0.568602
0.490000	0.579193
0.500000	0.573346
0.510000	0.564960
0.520000	0.562797
0.530000	0.574844
0.540000	0.572534
0.550000	0.553870
0.560000	0.559155
0.570000	0.562047
0.580000	0.548460
0.590000	0.549313
0.600000	0.532251
0.610000	0.550166
0.620000	0.539638
0.630000	0.553704
0.640000	0.537640
0.650000	0.549105
0.660000	0.520058
0.670000	0.544132
0.680000	0.528402
0.690000	0.516542
0.700000	0.534748
0.710000	0.515023
0.720000	0.521223
0.730000	0.515543
0.740000	0.516937
0.750000	0.499800
0.760000	0.503496
0.770000	0.490791
0.780000	0.494923
0.790000	0.487054
0.800000	0.486442
0.810000	0.473916
0.820000	0.468519
0.830000	0.468872
0.840000	0.450957
0.850000	0.434195
0.860000	0.428714
0.870000	0.414511
0.880000	0.413562
0.890000	0.375622
0.900000	0.355880
0.910000	0.358535
0.920000	0.316579
0.930000	0.275356
0.940000	0.198189
0.950000	0.140231
0.960000	0.101153
0.970000	0.010918
0.980000	0.000874
0.990000	0.000000
