0.050000	0.557269	0.488708	0.551744	0.487607
0.060000	0.535710	0.455930	0.521293	0.455981
0.070000	0.502470	0.441394	0.492019	0.440822
0.080000	0.480039	0.424037	0.472024	0.423918
0.090000	0.455894	0.390507	0.439300	0.389796
0.100000	0.437659	0.378418	0.431821	0.377735
0.110000	0.428310	0.363705	0.418908	0.364911
0.120000	0.407994	0.341403	0.402665	0.341619
0.130000	0.392763	0.320784	0.387594	0.319541
0.140000	0.381465	0.315215	0.372974	0.314678
0.150000	0.374126	0.312570	0.358683	0.311485
0.160000	0.366386	0.305507	0.355180	0.304680
0.170000	0.354386	0.292471	0.354153	0.291126
0.180000	0.355409	0.278313	0.345762	0.279359
0.190000	0.342760	0.291420	0.333702	0.292031
0.200000	0.328231	0.277148	0.327642	0.277708
0.210000	0.328779	0.269356	0.324141	0.266869
0.220000	0.320031	0.250170	0.313382	0.251889
0.230000	0.322361	0.267486	0.312531	0.267297
0.240000	0.309584	0.267395	0.299331	0.268670
0.250000	0.308318	0.267530	0.303245	0.266211
0.260000	0.296090	0.248367	0.290241	0.247438
0.270000	0.304533	0.251875	0.289723	0.251274
0.280000	0.287565	0.260042	0.289089	0.257831
0.290000	0.298023	0.241610	0.293354	0.240045
0.300000	0.285643	0.238207	0.280414	0.237313
0.310000	0.279147	0.236864	0.269891	0.237409
0.320000	0.288280	0.223094	0.280751	0.224869
0.330000	0.282826	0.223706	0.271637	0.224005
0.340000	0.273635	0.240186	0.265749	0.237750
0.350000	0.274028	0.219310	0.266646	0.215975
0.360000	0.261472	0.216579	0.253649	0.214299
0.370000	0.268511	0.213593	0.260834	0.216936
0.380000	0.266887	0.210767	0.258440	0.210123
0.390000	0.263822	0.216106	0.265313	0.214824
0.400000	0.241289	0.219726	0.244927	0.216912
0.410000	0.246536	0.220965	0.240766	0.220788
0.420000	0.247486	0.198893	0.249077	0.196810
0.430000	0.250915	0.211891	0.249093	0.212793
0.440000	0.243241	0.199781	0.245783	0.197419
0.450000	0.240693	0.209310	0.241192	0.210044
0.460000	0.247353	0.203517	0.244580	0.201636
0.470000	0.231703	0.195850	0.234625	0.192302
0.480000	0.232175	0.198840	0.233396	0.196483
0.490000	0.234981	0.180063	0.235277	0.179101
0.500000	0.226782	0.190417	0.227694	0.188978
0.510000	0.225155	0.179993	0.218509	0.176058
0.520000	0.223081	0.182174	0.219690	0.182786
0.530000	0.205410	0.178421	0.218541	0.177062
0.540000	0.226771	0.190651	0.228405	0.186012
0.550000	0.211176	0.152269	0.216831	0.150379
0.560000	0.211597	0.168458	0.211667	0.167195
0.570000	0.203141	0.174483	0.208758	0.175821
0.580000	0.201877	0.156045	0.206369	0.159733
0.590000	0.201945	0.160650	0.203773	0.159711
0.600000	0.206543	0.167327	0.201583	0.165347
0.610000	0.204756	0.165634	0.204627	0.163701
0.620000	0.195717	0.164885	0.196645	0.163208
0.630000	0.207616	0.168880	0.200745	0.166226
0.640000	0.182699	0.149941	0.189177	0.150510
0.650000	0.176253	0.155282	0.183027	0.154754
0.660000	0.169615	0.167986	0.172450	0.167642
0.670000	0.191448	0.143642	0.183652	0.145919
0.680000	0.176175	0.146667	0.174972	0.141255
0.690000	0.169120	0.139381	0.167337	0.137066
0.700000	0.160787	0.117916	0.169279	0.121484
0.710000	0.164444	0.127820	0.165691	0.129799
0.720000	0.143347	0.113916	0.155484	0.112610
0.730000	0.153440	0.128004	0.157652	0.127575
0.740000	0.154626	0.126005	0.150754	0.122214
0.750000	0.151546	0.123380	0.155724	0.125624
0.760000	0.161826	0.113907	0.164270	0.115028
0.770000	0.148193	0.116526	0.150190	0.120326
0.780000	0.145704	0.127608	0.144663	0.122574
0.790000	0.133385	0.114197	0.146175	0.109195
0.800000	0.138275	0.089256	0.131861	0.089127
0.810000	0.130353	0.090474	0.128158	0.094500
0.820000	0.117860	0.103970	0.114052	0.107383
0.830000	0.126378	0.100489	0.129578	0.097250
0.840000	0.106738	0.085505	0.116404	0.085393
0.850000	0.109035	0.108627	0.111080	0.103628
0.860000	0.104720	0.101516	0.118009	0.091099
0.870000	0.087142	0.082190	0.087400	0.077632
0.880000	0.102144	0.069787	0.108051	0.065037
0.890000	0.093248	0.077397	0.095475	0.071236
0.900000	0.081048	0.064295	0.087209	0.061427
0.910000	0.059973	0.056737	0.082254	0.052957
0.920000	0.084237	0.060459	0.117585	0.056667
0.930000	0.062319	0.049312	0.079077	0.053333
0.940000	0.046667	0.039788	0.052632	0.050992
0.950000	0.026296	0.003704	0.047368	0.014778
0.960000	0.043704	0.000000	0.102273	0.000000
0.970000	0.000000	0.000000	0.000000	0.000000
0.980000	0.000000	0.000000	0.000000	0.000000
0.990000	0.000000	0.000000	0.000000	0.000000
