1	0.010000	0.900000
2	0.010000	0.888889
3	0.010000	0.800000
4	0.010000	0.911111
5	0.010000	0.755556
6	0.010000	0.755556
7	0.010000	0.833333
8	0.010000	0.800000
9	0.010000	0.800000
10	0.010000	0.833333
11	0.010000	0.816667
12	0.010000	0.838889
13	0.010000	0.783333
14	0.010000	0.822222
15	0.010000	0.900000
16	0.010000	0.861111
17	0.010000	0.900000
18	0.010000	0.755556
19	0.010000	0.933333
20	0.010000	0.838889
21	0.010000	0.755556
22	0.010000	0.838889
23	0.010000	0.861111
24	0.010000	0.938889
25	0.010000	0.816667
26	0.010000	0.861111
27	0.010000	0.816667
28	0.010000	0.900000
29	0.010000	0.883333
30	0.010000	0.866667
31	0.010000	0.805556
32	0.010000	0.844444
33	0.010000	0.838889
34	0.010000	0.922222
35	0.010000	0.766667
36	0.010000	0.838889
37	0.010000	0.900000
38	0.010000	0.711111
39	0.010000	0.877778
40	0.010000	0.694444
41	0.010000	0.894444
42	0.010000	0.833333
43	0.010000	0.911111
44	0.010000	0.794444
45	0.010000	0.900000
46	0.010000	0.894444
47	0.010000	0.838889
48	0.010000	0.833333
49	0.010000	0.894444
50	0.010000	0.794444
51	0.010000	0.738889
52	0.010000	0.833333
53	0.010000	0.805556
54	0.010000	0.772222
55	0.010000	0.788889
56	0.010000	0.861111
57	0.010000	0.833333
58	0.010000	0.783333
59	0.010000	0.805556
60	0.010000	0.894444
61	0.010000	0.900000
62	0.010000	0.911111
63	0.010000	0.777778
64	0.010000	0.950000
65	0.010000	0.811111
66	0.010000	0.761111
67	0.010000	0.850000
68	0.010000	0.838889
69	0.010000	0.927778
70	0.010000	0.838889
71	0.010000	0.927778
72	0.010000	0.783333
73	0.010000	0.850000
74	0.010000	0.883333
75	0.010000	0.833333
76	0.010000	0.855556
77	0.010000	0.794444
78	0.010000	0.755556
79	0.010000	0.877778
80	0.010000	0.811111
81	0.010000	0.911111
82	0.010000	0.922222
83	0.010000	0.694444
84	0.010000	0.944444
85	0.010000	0.672222
86	0.010000	0.877778
87	0.010000	0.761111
88	0.010000	0.927778
89	0.010000	0.727778
90	0.010000	0.927778
1	0.020000	0.888889
2	0.020000	0.866667
3	0.020000	0.733333
4	0.020000	0.883333
5	0.020000	0.711111
6	0.020000	0.727778
7	0.020000	0.805556
8	0.020000	0.761111
9	0.020000	0.761111
10	0.020000	0.800000
11	0.020000	0.811111
12	0.020000	0.833333
13	0.020000	0.733333
14	0.020000	0.761111
15	0.020000	0.883333
16	0.020000	0.822222
17	0.020000	0.861111
18	0.020000	0.744444
19	0.020000	0.916667
20	0.020000	0.822222
21	0.020000	0.733333
22	0.020000	0.805556
23	0.020000	0.844444
24	0.020000	0.911111
25	0.020000	0.794444
26	0.020000	0.833333
27	0.020000	0.777778
28	0.020000	0.877778
29	0.020000	0.866667
30	0.020000	0.850000
31	0.020000	0.772222
32	0.020000	0.811111
33	0.020000	0.816667
34	0.020000	0.888889
35	0.020000	0.750000
36	0.020000	0.827778
37	0.020000	0.883333
38	0.020000	0.711111
39	0.020000	0.855556
40	0.020000	0.677778
41	0.020000	0.844444
42	0.020000	0.777778
43	0.020000	0.894444
44	0.020000	0.777778
45	0.020000	0.866667
46	0.020000	0.855556
47	0.020000	0.838889
48	0.020000	0.800000
49	0.020000	0.844444
50	0.020000	0.744444
51	0.020000	0.738889
52	0.020000	0.822222
53	0.020000	0.755556
54	0.020000	0.727778
55	0.020000	0.772222
56	0.020000	0.833333
57	0.020000	0.822222
58	0.020000	0.750000
59	0.020000	0.788889
60	0.020000	0.883333
61	0.020000	0.877778
62	0.020000	0.877778
63	0.020000	0.750000
64	0.020000	0.927778
65	0.020000	0.766667
66	0.020000	0.755556
67	0.020000	0.827778
68	0.020000	0.805556
69	0.020000	0.911111
70	0.020000	0.822222
71	0.020000	0.888889
72	0.020000	0.772222
73	0.020000	0.811111
74	0.020000	0.861111
75	0.020000	0.816667
76	0.020000	0.816667
77	0.020000	0.733333
78	0.020000	0.716667
79	0.020000	0.861111
80	0.020000	0.788889
81	0.020000	0.888889
82	0.020000	0.911111
83	0.020000	0.688889
84	0.020000	0.927778
85	0.020000	0.661111
86	0.020000	0.850000
87	0.020000	0.722222
88	0.020000	0.916667
89	0.020000	0.711111
90	0.020000	0.922222
1	0.030000	0.866667
2	0.030000	0.866667
3	0.030000	0.705556
4	0.030000	0.850000
5	0.030000	0.672222
6	0.030000	0.711111
7	0.030000	0.772222
8	0.030000	0.716667
9	0.030000	0.733333
10	0.030000	0.761111
11	0.030000	0.777778
12	0.030000	0.816667
13	0.030000	0.722222
14	0.030000	0.716667
15	0.030000	0.850000
16	0.030000	0.794444
17	0.030000	0.833333
18	0.030000	0.733333
19	0.030000	0.900000
20	0.030000	0.788889
21	0.030000	0.716667
22	0.030000	0.783333
23	0.030000	0.805556
24	0.030000	0.888889
25	0.030000	0.777778
