0.010000	0.870193
0.020000	0.847746
0.030000	0.825439
0.040000	0.802170
0.050000	0.780085
0.060000	0.765770
0.070000	0.749354
0.080000	0.738388
0.090000	0.728776
0.100000	0.717602
0.110000	0.714927
0.120000	0.705234
0.130000	0.694550
0.140000	0.690075
0.150000	0.687309
0.160000	0.683175
0.170000	0.674639
0.180000	0.676915
0.190000	0.667924
0.200000	0.670167
0.210000	0.666267
0.220000	0.662534
0.230000	0.662223
0.240000	0.652969
0.250000	0.655102
0.260000	0.649948
0.270000	0.652760
0.280000	0.643815
0.290000	0.643373
0.300000	0.647383
0.310000	0.639450
0.320000	0.639064
0.330000	0.636697
0.340000	0.636093
0.350000	0.636791
0.360000	0.636357
0.370000	0.632173
0.380000	0.627581
0.390000	0.634618
0.400000	0.626129
0.410000	0.632572
0.420000	0.624602
0.430000	0.625145
0.440000	0.623644
0.450000	0.622898
0.460000	0.625733
0.470000	0.618635
0.480000	0.605895
0.490000	0.610019
0.500000	0.595128
0.510000	0.600941
0.520000	0.596482
0.530000	0.601845
0.540000	0.593765
0.550000	0.599961
0.560000	0.594685
0.570000	0.589667
0.580000	0.598831
0.590000	0.587660
0.600000	0.592993
0.610000	0.588995
0.620000	0.588943
0.630000	0.581577
0.640000	0.588195
0.650000	0.582866
0.660000	0.576072
0.670000	0.575655
0.680000	0.570964
0.690000	0.569470
0.700000	0.570839
0.710000	0.572854
0.720000	0.568663
0.730000	0.566229
0.740000	0.566446
0.750000	0.570256
0.760000	0.552690
0.770000	0.563854
0.780000	0.557055
0.790000	0.555607
0.800000	0.566207
0.810000	0.542592
0.820000	0.537900
0.830000	0.534784
0.840000	0.535101
0.850000	0.532319
0.860000	0.525942
0.870000	0.523137
0.880000	0.527595
0.890000	0.506858
0.900000	0.494925
0.910000	0.470874
0.920000	0.447637
0.930000	0.434070
0.940000	0.400741
0.950000	0.342593
0.960000	0.216667
0.970000	0.072222
0.990000	0.000000
